file_name,video,cluster,outlier_score,pca_x,pca_y,brightness,contrast,log_sharpness
vid_000250_frame0000008.jpg,vid_000250,3,0.6003566179940786,15.353615570653483,0.1825720248270063,0.09778038761801017,0.1805722427093923,7.770840244266022
vid_000250_frame0000076.jpg,vid_000250,3,0.5827971510240505,14.20736479984175,-0.5464220576178619,0.069008691902687,0.1450471960363837,7.768108634659364
vid_000250_frame0000001.jpg,vid_000250,3,0.5815631633911795,14.781930039006175,-1.4675175614697253,0.06430530591866375,0.14288175527247265,7.661018257212437
vid_000122_frame0000087.jpg,vid_000122,3,0.5405618773292721,3.9741810838282814,3.813582417910105,0.40151582546598885,0.2900796145816569,8.286574912521633
vid_000143_frame0000045.jpg,vid_000143,2,0.5378070587165168,2.238367260452019,9.768863678829995,0.3101104151537158,0.22546140116926963,8.193933337795077
vid_000251_frame0000025.jpg,vid_000251,3,0.5290865463981484,6.868421679684218,0.5606143078193957,0.17593262073347857,0.15561101801036667,7.57228524458517
vid_000107_frame0000014.jpg,vid_000107,2,0.518744414356667,3.245733954248925,7.8175008467351095,0.19459767610748002,0.1506333938999165,7.367827212631226
vid_000126_frame0000001.jpg,vid_000126,2,0.5183302741027973,1.001613737067006,8.357461230849168,0.3151462720890825,0.1833540664145767,8.046900419279885
vid_000144_frame0000051.jpg,vid_000144,4,0.5104920582388836,3.4496748211167754,7.494648544395393,0.39287224642943597,0.07722917994037454,7.801250209643667
vid_000139_frame0000006.jpg,vid_000139,0,0.5059815807635712,3.369520048866825,5.700833491220715,0.4763554526748971,0.14263528301986345,7.8508793594909365
vid_000107_frame0000007.jpg,vid_000107,2,0.5049229514520732,3.3552133678951397,5.953542965496534,0.1811671205519245,0.14372649512353167,7.402051159660062
vid_000144_frame0000001.jpg,vid_000144,4,0.502386660755643,3.6928366318540475,8.474948224459798,0.4188672839506173,0.15052419716967763,7.584768591261161
vid_000141_frame0000001.jpg,vid_000141,4,0.50122352385307,2.9902792546016217,7.13154954269762,0.4009724945533769,0.18817568102530066,7.837371202910238
vid_000107_frame0000003.jpg,vid_000107,2,0.49899174884818487,3.311736887229189,5.864335454036891,0.18051906318082786,0.14339808553696992,7.374998235632989
vid_000126_frame0000006.jpg,vid_000126,2,0.4958979870866533,0.8666819117600792,8.03890260794236,0.3160593681917211,0.1691691332057633,8.04380055661221
vid_000247_frame0000006.jpg,vid_000247,2,0.4894673541909086,-0.8669076394094448,6.061607599762389,0.5792803649237473,0.20903640454084083,7.06923649743096
vid_000143_frame0000059.jpg,vid_000143,2,0.487646458213491,1.4359292719998644,6.591925622411413,0.35424748850157345,0.23385656848480466,8.090165431820475
vid_000247_frame0000012.jpg,vid_000247,2,0.48615489820446545,-0.9131927818447992,7.21033568417748,0.5933734340958606,0.17839479680390363,7.190826060565664
vid_000138_frame0000031.jpg,vid_000138,2,0.4820929743702423,1.0946546426492096,5.856413585947965,0.37319090413943357,0.30044210869656124,7.558616835202038
vid_000315_frame0000015.jpg,vid_000315,0,0.47896224501408785,0.008780133389190007,3.027458510820639,0.588421568627451,0.31572128715453424,7.008732379757041
vid_000321_frame0000020.jpg,vid_000321,2,0.4754898266619037,0.2203768072497651,6.80638939539892,0.24399273783587508,0.1277418540435389,7.985869616646912
vid_000286_frame0000001.jpg,vid_000286,3,0.47119208830582515,8.758738721048985,-2.804534331431101,0.11671534586056645,0.12387603128673802,7.4357152908798065
vid_000144_frame0000031.jpg,vid_000144,4,0.4707333534174762,2.574512890376858,5.298881469423716,0.40450786734446864,0.07949895035586031,7.689592088407108
vid_000308_frame0000014.jpg,vid_000308,3,0.47056424477373676,7.037433623047773,-2.3502307448265665,0.12991153776325345,0.11600223317277376,7.5193265348957725
vid_000308_frame0000021.jpg,vid_000308,3,0.46436940190560666,6.374850090015669,-2.0082506686511508,0.16088761801016702,0.13834143615046843,7.43229812142957
vid_000271_frame0000044.jpg,vid_000271,2,0.46356673257233744,-0.8501753023694448,1.4549053483035455,0.6570581427015251,0.14239614968287512,6.685973085664644
vid_000122_frame0000004.jpg,vid_000122,1,0.4602305903197968,1.539730282290266,0.8953899295478307,0.46079774872912127,0.29079529255860653,8.21152419842027
vid_000531_frame0000022.jpg,vid_000531,0,0.45489325894929006,1.0396562484709873,5.053188165810538,0.4709289215686275,0.20899457619720319,8.572307776947612
vid_000286_frame0000006.jpg,vid_000286,3,0.4530273325566319,7.318636461012581,-2.376787637052802,0.1459271741103849,0.131603203562003,7.420402212025128
vid_000234_frame0000062.jpg,vid_000234,2,0.45207421274719417,2.8060927777773745,4.430555113245751,0.2247485929557008,0.16051910302778175,7.476900096400017
vid_000308_frame0000010.jpg,vid_000308,3,0.4493417009448744,5.6901465704965,-1.8595266191240973,0.13751990286855484,0.12580060086319345,7.587798068913739
vid_000101_frame0000001.jpg,vid_000101,1,0.44838673262990175,1.2831639106254038,-1.1215949256695372,0.646829883805374,0.14033569651000583,7.294121011673858
vid_000276_frame0000021.jpg,vid_000276,3,0.44764230335194044,5.77067844067496,-0.8530854613090962,0.1363329248366013,0.13675386968538455,7.489134918321239
vid_000286_frame0000021.jpg,vid_000286,3,0.4461629214296319,6.93990341181545,-2.431696364020483,0.13481853667392882,0.11871762006705873,7.41957989494433
vid_000309_frame0000038.jpg,vid_000309,3,0.44532701957940873,4.8673592402638794,0.9261910637634874,0.21279804375453884,0.19454164443228628,7.497439559367755
vid_000108_frame0000024.jpg,vid_000108,3,0.442708048369905,2.968800168931102,2.7622634417230834,0.31599126270878725,0.23491236862428802,7.178577966887839
vid_000438_frame0000001.jpg,vid_000438,3,0.44215849111674,6.163751019679137,-2.1240062855785564,0.08274189814814814,0.10443008859166321,7.642603932261932
vid_000162_frame0000001.jpg,vid_000162,2,0.43981205006038304,-0.36304665832878436,5.654722424796125,0.3283675260227548,0.2972643768436513,7.951358043601226
vid_000286_frame0000016.jpg,vid_000286,3,0.4397061219956433,6.463620672061119,-2.2336319668471427,0.15570336328976034,0.1278270684001565,7.349114895731845
vid_000109_frame0000026.jpg,vid_000109,3,0.4391046303480241,3.742210673698414,1.6706999136326561,0.182458401416122,0.1827563729977388,7.580377628382292
vid_000242_frame0000010.jpg,vid_000242,2,0.4389826279757489,-0.9723437657854982,6.05460785881813,0.659811660312273,0.08220983965379472,6.556570974767912
vid_000422_frame0000015.jpg,vid_000422,3,0.4365053216764447,3.3415264004623615,4.154446344495693,0.31178140885984024,0.2150075867383293,5.649007513570407
vid_000234_frame0000011.jpg,vid_000234,2,0.43585659456182363,2.2252200104634645,2.968035924186742,0.21276672567175017,0.15206494171058654,7.442364255273913
vid_000438_frame0000058.jpg,vid_000438,3,0.43419286244174166,5.887984112637722,-2.0330481270958467,0.09032066993464052,0.09814726325445397,7.657803078974117
vid_000082_frame0000010.jpg,vid_000082,0,0.43409809916813624,0.22244428410871483,2.726886760526982,0.27883233478576613,0.1624840925249011,8.063333215236593
vid_000109_frame0000034.jpg,vid_000109,3,0.4340570959726827,3.3801270325521457,1.6497493121768032,0.17393647875816995,0.18008864366981295,7.6136377926561405
vid_000438_frame0000014.jpg,vid_000438,3,0.433818156182832,5.663975547180687,-2.3217784214145234,0.07987515885984023,0.10046364168984258,7.608891447440548
vid_000321_frame0000003.jpg,vid_000321,2,0.43378884469264417,-0.378724949671292,4.699473760330327,0.2375718954248366,0.11087778011811901,7.97738517526918
vid_000241_frame0000007.jpg,vid_000241,0,0.4330166013717176,1.1451922868935827,0.8012488164559876,0.5164217501815541,0.3390870922104597,6.668594888496038
vid_000143_frame0000030.jpg,vid_000143,0,0.4316639031085275,0.6986329582868497,4.8227315832365205,0.37450456911159524,0.1951010048107126,8.039068604322024
vid_000101_frame0000003.jpg,vid_000101,1,0.42965476987686124,0.646394516860276,-0.8883240537127509,0.6691659707092713,0.13917145252742702,7.242335309496141
vid_000276_frame0000025.jpg,vid_000276,3,0.42892092132908943,5.417866331041166,-0.7189881529817682,0.14007078340595497,0.14039671469145149,7.544299348933757
vid_000433_frame0000012.jpg,vid_000433,2,0.427984176588041,0.36863248096489376,4.315460063925336,0.43551062091503273,0.08684487642685029,5.285680033371902
vid_000430_frame0000009.jpg,vid_000430,1,0.42748280897563523,0.6083059217432443,-3.0316110537379632,0.5740002496368918,0.12437157829647058,5.268853163447277
vid_000108_frame0000031.jpg,vid_000108,3,0.42634377909916965,2.64012056338175,2.2269252068377474,0.31108301561365287,0.23476140041284646,7.205858281246231
vid_000101_frame0000013.jpg,vid_000101,0,0.42554281847654274,-3.2567691329444477,1.6521154418492934,0.8567193476155894,0.12081958033041534,6.822589138672916
vid_000254_frame0000011.jpg,vid_000254,2,0.42513838154060707,-1.758228317026459,3.9093201366670995,0.6394903776325345,0.09387746988834787,6.483379332415614
vid_000105_frame0000011.jpg,vid_000105,3,0.42238958451922487,2.175727461495418,2.253442763798778,0.2274936002178649,0.16779163288593962,7.334090527067212
vid_000443_frame0000039.jpg,vid_000443,3,0.4218275253050534,3.054081803380694,2.7814199146204817,0.2851915168845316,0.20405579946675098,7.079629992178505
vid_000140_frame0000039.jpg,vid_000140,1,0.4200843367598447,1.3589626853024128,1.4495585343169175,0.4228150568869523,0.19555175803884534,8.063169173774844
vid_000055_frame0000245.jpg,vid_000055,2,0.4196576988719821,0.10554586101689684,4.0210559543301,0.2906901779230211,0.176615813324845,8.353210308723044
vid_000443_frame0000003.jpg,vid_000443,3,0.41636476826671714,2.9333071159630992,2.551741592781622,0.28325490196078434,0.20467523212583152,7.062140479900345
vid_000201_frame0000029.jpg,vid_000201,3,0.4158334314362818,3.216157064341141,1.1732008715941313,0.2571546160130719,0.20794672376751033,7.079349856367828
vid_000321_frame0000007.jpg,vid_000321,2,0.4156887946990147,-0.4451816369495989,3.8854805399083117,0.2306294178165093,0.11185880849633113,8.002030077661471
vid_000242_frame0000014.jpg,vid_000242,2,0.4139469880267515,-1.5021411420525803,4.209392823275799,0.6260976761074801,0.08175233545138391,6.603248022553012
vid_000241_frame0000011.jpg,vid_000241,0,0.41387910367195,0.8477625886151562,0.5828799798105553,0.4810705564633261,0.3178446555343099,6.632955881042374
vid_000273_frame0000014.jpg,vid_000273,0,0.4132274368022828,-2.1850969653207595,0.35485214950245525,0.7357152550835149,0.17488398283989579,6.7601170657688305
vid_000442_frame0000005.jpg,vid_000442,3,0.41316410706637413,3.0114374564293045,1.0090400280268423,0.2177349310094408,0.1625556983288369,7.394193032354259
vid_000153_frame0000011.jpg,vid_000153,1,0.41308524564855886,-0.1775657222110496,-1.1813276023562271,0.18623670116194627,0.08258988716225767,5.982425375419026
vid_000304_frame0000027.jpg,vid_000304,0,0.41220423343144186,-2.657656582819534,1.9712173187188866,0.6354704520697168,0.2665482605325482,6.168290049556684
vid_000367_frame0000010.jpg,vid_000367,2,0.4120472844318635,-0.5316418024166245,4.245288735076484,0.2248966049382716,0.1467588535295519,8.40649944418817
vid_000104_frame0000033.jpg,vid_000104,1,0.4119937982416223,0.8591215016490533,-0.5692563311271931,0.44446922657952065,0.13639586270869727,8.174496280936594
vid_000074_frame0000038.jpg,vid_000074,1,0.41150045190720147,0.762551382995466,-0.983273279023286,0.32101888162672476,0.13208340680081662,8.292333412829676
vid_000055_frame0000045.jpg,vid_000055,2,0.4112162004202099,-0.03838623374710947,3.7931534609169693,0.30566512345679014,0.18176566990203089,8.335765122318424
vid_000433_frame0000008.jpg,vid_000433,2,0.40878344904532515,-0.1449011977769727,2.7497256479944423,0.44535795660856936,0.08419952709982405,5.319640520029169
vid_000311_frame0000001.jpg,vid_000311,3,0.4069119932686373,4.500282547150612,-1.5158494265580358,0.1266179420842411,0.10741817079456427,7.545545898218025
vid_000304_frame0000026.jpg,vid_000304,0,0.4069097965095583,-2.6394761872468,1.942492941646711,0.6327252859477124,0.26694545973572104,6.179094697123839
vid_000292_frame0000003.jpg,vid_000292,3,0.40536482529190443,3.578005883130249,-1.4131077848663358,0.19663804920116196,0.1527133624231421,7.317542981658418
vid_000367_frame0000021.jpg,vid_000367,2,0.4053040564726902,-0.5786213931959526,3.6360585948895574,0.2430808218349068,0.14828538840658964,8.474731977505698
vid_000436_frame0000004.jpg,vid_000436,3,0.40513437984862805,4.0968658062497125,-1.1528363051112371,0.2663669889251997,0.17500548414546785,6.363334291621516
vid_000304_frame0000020.jpg,vid_000304,0,0.4051099023579671,-2.5264917276216012,1.9305530192297362,0.6018684413580246,0.26953992545625965,6.194971830170536
vid_000106_frame0000001.jpg,vid_000106,3,0.4040766329263264,1.9503459555098015,1.2863205104169457,0.2622066085693537,0.1853659203409281,7.076017461107686
vid_000436_frame0000014.jpg,vid_000436,3,0.403952873071055,4.147181282834439,-1.458613410304373,0.25922235838779956,0.17658011526340173,6.397376215840249
